# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
91200 60.2772 136.629 55.8093 0.0455502 5.17517
91400 60.2772 136.642 55.8093 0.0456502 5.17797
91600 60.2772 136.655 55.8093 0.0457502 5.19913
91800 60.2772 136.668 55.8093 0.0458502 5.18625
92000 60.2772 136.681 55.8093 0.0459502 5.23925
92200 60.2772 136.694 55.8093 0.0460502 5.2116
92400 60.2772 136.707 55.8093 0.0461502 5.25175
92600 60.2772 136.72 55.8093 0.0462502 5.25581
92800 60.2772 136.733 55.8093 0.0463502 5.2556
93000 60.2772 136.747 55.8093 0.0464502 5.27711
93200 60.2772 136.76 55.8093 0.0465502 5.29867
93400 60.2772 136.773 55.8093 0.0466502 5.31592
93600 60.2772 136.786 55.8093 0.0467502 5.31715
93800 60.2772 136.799 55.8093 0.0468502 5.33078
94000 60.2772 136.812 55.8093 0.0469502 5.31941
94200 60.2772 136.825 55.8093 0.0470502 5.36847
94400 60.2772 136.838 55.8093 0.0471502 5.36419
94600 60.2772 136.851 55.8093 0.0472502 5.37145
94800 60.2772 136.864 55.8093 0.0473502 5.40724
95000 60.2772 136.877 55.8093 0.0474502 5.39474
95200 60.2772 136.89 55.8093 0.0475502 5.42846
95400 60.2772 136.903 55.8093 0.0476502 5.4311
95600 60.2772 136.916 55.8093 0.0477502 5.44058
95800 60.2772 136.929 55.8093 0.0478502 5.46587
96000 60.2772 136.943 55.8093 0.0479502 5.45163
96200 60.2772 136.956 55.8093 0.0480502 5.48322
96400 60.2772 136.969 55.8093 0.0481502 5.5135
96600 60.2772 136.982 55.8093 0.0482502 5.50248
96800 60.2772 136.995 55.8093 0.0483502 5.53137
97000 60.2772 137.008 55.8093 0.0484502 5.5322
97200 60.2772 137.021 55.8093 0.0485502 5.53915
97400 60.2772 137.034 55.8093 0.0486502 5.5676
97600 60.2772 137.047 55.8093 0.0487502 5.57909
97800 60.2772 137.06 55.8093 0.0488502 5.59608
98000 60.2772 137.073 55.8093 0.0489502 5.60128
98200 60.2772 137.086 55.8093 0.0490502 5.6042
98400 60.2772 137.099 55.8093 0.0491502 5.63525
98600 60.2772 137.112 55.8093 0.0492502 5.63653
