# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
81200 61.217 138.316 55.9385 0.0405503 1.47757
81400 61.217 138.329 55.9385 0.0406503 1.48055
81600 61.217 138.342 55.9385 0.0407503 1.48003
81800 61.217 138.355 55.9385 0.0408503 1.51263
82000 61.217 138.369 55.9385 0.0409503 1.53057
82200 61.217 138.382 55.9385 0.0410503 1.53471
82400 61.217 138.395 55.9385 0.0411503 1.54103
82600 61.217 138.409 55.9385 0.0412503 1.53414
82800 61.217 138.422 55.9385 0.0413503 1.55007
83000 61.217 138.435 55.9385 0.0414503 1.53724
83200 61.217 138.448 55.9385 0.0415503 1.54238
83400 61.217 138.462 55.9385 0.0416503 1.56168
83600 61.217 138.475 55.9385 0.0417503 1.57921
83800 61.217 138.488 55.9385 0.0418503 1.60196
84000 61.217 138.502 55.9385 0.0419503 1.61771
84200 61.217 138.515 55.9385 0.0420503 1.62563
84400 61.217 138.528 55.9385 0.0421503 1.63737
84600 61.217 138.542 55.9385 0.0422503 1.65451
84800 61.217 138.555 55.9385 0.0423503 1.65959
85000 61.217 138.568 55.9385 0.0424503 1.68215
85200 61.217 138.581 55.9385 0.0425503 1.70089
85400 61.217 138.595 55.9385 0.0426503 1.72325
85600 61.217 138.608 55.9385 0.0427503 1.74516
85800 61.217 138.621 55.9385 0.0428503 1.75213
86000 61.217 138.635 55.9385 0.0429503 1.76211
86200 61.217 138.648 55.9385 0.0430503 1.79251
86400 61.217 138.661 55.9385 0.0431503 1.8
86600 61.217 138.674 55.9385 0.0432503 1.82024
86800 61.217 138.688 55.9385 0.0433503 1.83217
87000 61.217 138.701 55.9385 0.0434503 1.86346
87200 61.217 138.714 55.9385 0.0435503 1.88979
87400 61.217 138.728 55.9385 0.0436503 1.88195
87600 61.217 138.741 55.9385 0.0437503 1.90844
87800 61.217 138.754 55.9385 0.0438503 1.92266
88000 61.217 138.768 55.9385 0.0439503 1.93356
88200 61.217 138.781 55.9385 0.0440503 1.95641
88400 61.217 138.794 55.9385 0.0441503 2.00056
88600 61.217 138.807 55.9385 0.0442503 1.98575
88800 61.217 138.821 55.9385 0.0443503 2.00084
89000 61.217 138.834 55.9385 0.0444503 2.05143
89200 61.217 138.847 55.9385 0.0445503 2.0479
89400 61.217 138.861 55.9385 0.0446503 2.05613
89600 61.217 138.874 55.9385 0.0447503 2.08258
89800 61.217 138.887 55.9385 0.0448503 2.10725
90000 61.217 138.9 55.9385 0.0449503 2.12726
90200 61.217 138.914 55.9385 0.0450503 2.14985
90400 61.217 138.927 55.9385 0.0451503 2.16731
90600 61.217 138.94 55.9385 0.0452503 2.18942
90800 61.217 138.954 55.9385 0.0453503 2.21093
91000 61.217 138.967 55.9385 0.0454503 2.21226
91200 61.217 138.98 55.9385 0.0455503 2.2341
91400 61.217 138.993 55.9385 0.0456503 2.25971
91600 61.217 139.007 55.9385 0.0457503 2.26974
91800 61.217 139.02 55.9385 0.0458503 2.29175
92000 61.217 139.033 55.9385 0.0459503 2.31113
92200 61.217 139.047 55.9385 0.0460503 2.34721
92400 61.217 139.06 55.9385 0.0461503 2.35813
92600 61.217 139.073 55.9385 0.0462503 2.36695
92800 61.217 139.087 55.9385 0.0463503 2.39707
93000 61.217 139.1 55.9385 0.0464503 2.41714
93200 61.217 139.113 55.9385 0.0465503 2.4274
93400 61.217 139.126 55.9385 0.0466503 2.44656
93600 61.217 139.14 55.9385 0.0467503 2.46136
93800 61.217 139.153 55.9385 0.0468503 2.48864
